id,company,url,experience
1054,GALAXY EXPRESS LIMITED,www.dtdc.com,31
1055,Augmedix BD Ltd,www.augmedix.com.bd,7
1056,JANANI COMPUTERS,www.jananicomputers.com,6
1057,Texort,www.texort.com,6
1058,Ankhi's Collection,facebook.com/ankhi's collection,6
1059,Kenarhat,www.kenarhat.com/,6
1060,Tech Arts,www.techarts.xyz,6
1061,Duronto Tourism,www.durontotourism.com,6
1062,Dhaka Boss (pvt) Limited,www.dhakaboss.com,5
1063,Creative Niloy.Com,www.creativeniloy.com,9
1064,AGAMI,https://agami.digital,5
1065,Rentracks Bangladesh Limited,www.rentracks.com.bd,5
1066,PenRpencil.com,www.penrpencil.com,5
1067,Kalpatoru,www.facebook.com/ Orchid-House-391883171435045,4
1068,Durbiin Limited,www.durbin.com,8
1069,IMPACT 365,www.impact365bd.com,5
1070,Uber Bangladesh Limited,www.uber.com,3
1071,Cookups Technologies Ltd.,https://cookups.com.bd,6
1072,AL1F (ALIF),www.al1f.com,4
1073,Setara farm ltd,www.setarafarm.com/,9
1074,Pekhom Limited,https://pekhom.com,8
1075,SR INSTITUTE OF DESIGN,www.srinstituteofdesign.com,8
1076,AIRBRINGR,https://airbringr.com,7
1077,OSHUDHWALA,www.oshudhwala.com,4
1078,GRAMEENFRIENDS & CO. LTD,https://www.grameenfriends.com/,6
1079,Provati Courier Ltd,www.provaticourier.com,5
1080,Ryans Computers Limited,ryanscomputers.com,5
1081,Esodai Dot Com Dot BD,www.esodai.com.bd/,6
1082,Famous Food,www.famousfood.com.bd,4
1083,TL Express,www.tlexpressbd.com,4
1084,SEA NATURAL FOOD LTD (nodir mas),www.https://rojasnfl.com,5
1085,TongGhor.com,www.tongghor.com,8
1086,Shashyaprabartana,www.shashyaprabartana.com,6
1087,Mohasagor.Com Ltd,www.mohasagor.com,8
1088,Foresight IT,www.foresight-it.net,6
1089,Creative World,www.facebook.com/creative-world,4
1090,Parcelbd.com,www.parcelbd.com,6
1091,Walton,eplaza.waltonbd.com,7
1092,Priyo Bazar,www.priyobazar.shop,7
1093,Chahida,www.chahida.com.bd,46
1094,My Tripperz.com,www.mytripperz.com,8
1095,SobjiBazaar.com Limited,sobjibazaar.com,5
1096,Transcom Electronics Ltd,www.transcomdigital.com,3
1097,S A Craft World,www.facebook.com/sacraftworld,11
1098,IBizMarker,www.ibizmarker.com,6
1099,Bikroybari,www.bikroybari.com,10
1100,Chaina Campus Network Bangaldesh,www.chinacampus.com.bd,7
1101,Ample Biz Distribution Ltd. (jogaan.com),www.jogaan.com,4
1102,KGeCom Limited,www.kgecom.com,4
1103,KHET KHAMAR,https://khetkhamar.org,4
1104,Nikhad Food Ltd.,www.nikhadfoodltd.com,4
1105,Piickme Limited,https://www.piicme.com,8
1106,Byaticrom,www.byaticrom.com,4
1107,Reshma Food's,www.byaticrom.com/,5
1108,Annex Leather Limited,www.annexbdonline.com,3
1109,DeshTrip Limited,www.deshtrip.com,67
1110,VIP INTERNATIONAL,https://hotelvipinn.com/  https://www.facebook.com/parvez.masud,9
1111,DHEO,rocket.dheo.com,6
1112,Trip Express Ltd,www.tripexpress.net,5
1113,KathGolap,https://www.kathgolap.com,5
1114,JMR Digital International Limited,https://www.jmrltd.com,5
1115,SST TECH LIMITED,www.ssttechbd.com,9
1116,Amarmoto.com,https://www.amarmoto.com,4
1117,Rayshaa,www.rayshaa.com,6
1118,VROMOR,http://www.vromor.com,8
1119,Bivinnorokom.com,www.facebook.com/bivinnorokom.com,4
1120,BD Exclusive,https://bdexclusive.com,6
1121,ROSOBORN TECHNOLOGIES(NENEMART.COM),https://www.nenemart.com,4
1122,MY Outsourcing Ltd,www.myolbd.com,4
1123,FLY MY CART,https://www.facebook.com/flymycart,5
1124,Nirvorshop.com,https://nirvorshop.com,15
1125,Firefly Infotech Ltd.,www.fireflybd.com,11
1126,Rapido Deliveries,www.rapido.com.bd,12
1127,SymonAnMi,https://www.facebook.com/tarzanbox.bd,7
1128,Abdul Monem Limited,www.amlbd.com,3
1129,A.C.I. Logistics Ltd.,www.shwapno.com,8
1130,ServicEngine Ltd,www.sebpo.com,4
1131,Star Travel & Tourism Agency,http://startourismbd.com,5
1132,HelloDoctor.Asia Ltd,www.HelloDoctor.asia,5
1133,BAHARI SHOP BD,https://www.baharishopbd.online,5
1134,Agri Mushroom and Multi-farming,https://www.facebook.com/hillsbazar,4
1135,ZCLB Leather Impex,www.zclbimpex.com,3
1136,Tech Hive Limited,https://eduhive.com.bd,5
1137,Computer Village,www.village-bd.com,4
1138,Mojadar,www.mojadar.com,3
1139,Greenland Services Limited,www.glandgroup.com,3
1140,Bean Bag BD,www.beanbagbd.com,23
1141,ACCEPT GLOBAL LIMITED,https://azobshop.com/  https://www.facebook.com/Winnerboysaif,5
1142,Source Of Product,www.sourceofproduct.com,8
1143,Groval Ai Lab Limited,https://www.prorepairbd.com,4
1144,Perfee Online Shopping,perfee.com/ m.perfee.com,4
1145,Deal Bazaar,www.dealbazaar.com.bd,17
1146,Marketbangla.com Limited,http://marketbangla.com,6
1147,BASAB BD,www.basabbd.com,7
1148,TSUMEL.COM,www.tsumel.com,8
1149,SOLASTA,http://www.solastabd.com,9
1150,SWAP BD LIMITED,https://swap.com.bd,8
1151,Churifita.com,www.churifita.com,3
1152,Corporate Projukti Limited,http://clickbazar.com,4
1153,Hosting4bd Limited,https://www.hosting4bd.com,13
1154,Pace Delivery,www.pacedelivery.net,3
1155,TOTALOFFTEC,www.totalofftec.com,15
1156,Silme Bag Industries Ltd.,www.silmebag.com,25
1157,ELMA INTERNATIONAL ( PVT.) LTD,https://www.facebook.com/elmaintbd,9
1158,SHAFAWAN RICE AGENCY,www.saafibd.com,14
1159,Jubilant Golden Harvest Limited,www.dominos.com.bd,13
1160,Sagor Aquarium Centre,https://sagormart.com.bd,5
1161,M/S K.S Craft/Khusboshop,www.khusboshop.com,4
1162,Medi.com.bd,www.medi.com.bd,4
1163,ITEC DIGITAL,www.b2bchinabangla.com,4
1164,Shera Items,www.sheraitems.com,4
1165,CodersTrust Bangladesh Ltd.,https://coderstrustbd.com,4
1166,Click Cart Limited,www.clickcart.com.bd,5
1167,WOOW TECHNOLOGIES LTD,www.woowbd.com,10
1168,Rang Bangladesh,www.rang-bd.com,29
1169,Ahmed Food Products (Pvt) Limited,www.ahmedfood.com,5
1170,Sostai.com,www.sostai.com,13
1171,Unilever Bangladesh Limited,www.unilever.com.bd,3
1172,SAFAREN,www.safaren.com,7
1173,Daffodil Computers Ltd.,www.daffodil-bd.com,33
1174,CSL IT,www.cslitbd.com,4
1175,ALPANA,facebook.com/myalpana,4
1176,Lemon International,www.facebook.com/lemoninternationalbd,15
1177,Infolady Social Enterprise Limited,www.isocial.com.bd,6
1178,Pranti's Planet's,www.prantisplanet.com,3
1179,Takeplus Computers,https://takeplus.net,7
1180,Decor Interior Ltd,www.decor-bd.com,15
1181,SWITCH BANGLA,www.switchbangla.com,5
1182,Comilla Computer,www.comillacomputerbd.com,19
1183,Computer Network Systems Limited,www.cnsbd.com,11
1184,Bay Information Technologies & Systems Ltd,https://bayit.systems,3
1185,Mumtaz Herbal Products,www.mumtazherbal.com,23
1186,Selgus Technology Inc,www.selgustechnology.com,3
1187,Multiply Digital,www.multiplydigital.net,15
1188,HOSTOMEGA,https://hostomega.com,5
1189,Yoda,www.yodabd.com,6
1190,Limerick Resources Ltd.,http://limerickbd.com,15
1191,E-Trycatch Technologies Ltd.,shop.trycatchtechnologybd.com,13
1192,Kinenbd.com,http://www.kinenbd.com,12
1193,INK MASTER,"www.amarpayra.com, www.inkmasterbd.com",9
1194,Yousa International Trading,www.yousabd.com,4
1195,Online Marketing Service,www.onlinemarketingshopbd.com,9
1196,Be Shuddho,www.beshuddho.com,4
1197,Best Bazar BD,www.bestbazarbd.com,4
1198,NULYTICS (BD) LTD.,http://www.nulytics.com,12
1199,Tanveer Food Ltd.,www.meghnagroup.biz,4
1200,FOCALLURE BANGLADESH,http://focallurebd.com,8
1201,Rupayan IT & E-Commerce Limited,www.rupayanit.com,3
1202,Akij Food and Beverage Ltd.,www.akijfood.com,6
1203,GIANT LIFTS LIMITED,www.giantliftslimited.com,9
1204,Beatnik Technology Limited,https://www.beatnik.technology,6
1205,FORMOSA EXPRESS SERVICES LIMITED,https://formosa.express,6
1206,E-Pharma,www.e-pharma.com.bd,21
1207,Super Oil Refinery Ltd,www.tkgroupbd.net,7
1208,Intelligent Machines Limited,https://intelligentmachines.com.bd,3
1209,Bluedot Technology Ltd,https://bluedot.ltd,6
1210,Bangladesh Culture And Books,https://www.bdcbooks.com,3
1211,ArrowLink Soft,www.arrowlinksoft.com,6
1212,Splenor Technologies,http://splenortechnologies.com,5
1213,Cloud Solution Ltd,"www.cloudsolutionltd.com,",4
1214,A2 ARENA LTD,www.a2arena.com.bd,4
1215,Host Dokan,https://www.hostdokan.com,5
1216,Chayabithi,https://chhayabithi.com,19
1217,TLink Network,https://www.tlinknetwork.com,19
1218,SOLSE Tech Limited,www.solsetech.com,11
1219,Navana Foods Ltd.,www.gloriajeanscoffeesbd.com,8
1220,ChaowaPawa,https://chaowapawa.com,23
1221,Agora Limited,https://agorasuperstores.com,14
1222,GIANT Elevator and Engineers,www.giantliftslimited.com,31
1223,Kroyme.com,www.kroyme.com,40
1224,M.A Computer,https://ma-computer.com,6
1225,LOTUS COMPUTER,www.lotuscomputerbd.com,59
1226,Innovative Trading,procleanbd.com,3
1227,RAM COMPUTER,www.ramcomputer.com.bd,5
1228,Imagine Computer & Solution.,www.imaginecomputerbd.com,4
1229,Brand Book,raha.com.bd,8
1230,CHARUKARU.COM,https://charukaru.com/?v=87a47565be47,6
1231,Big Bazar Super Shop,www.bigbazar-bd.com,23
1232,Food Channel Ltd. (Franchisee of Well Food),wellfoodchannel.com,5
1233,Bengal Meat Processing Industries Ltd,www.bengalmeat.com,5
1234,lnvariant Telecom Bangladesh Limited,www.dhamakadigital.com,10
1235,Amar Bebsha Limited,www.amarbebsha.com,4
1236,SoftZone Inc.,www.bdsuperstore.com.bd,11
1237,SkyTech Solutions,www.skytech.com.bd,7
1238,Alpha Global Sourcing Ltd,www.alphaeshop.store,8
1239,RUCHISHIL,www.ruchishil.com,7
1240,AlphaPower Systems Limited,www.alphapower.org,10
1241,Decision Maker,https://decisionmakerbd.net,5
1242,GreenPro Bangladesh,https://www.facebook.com/Green-Pro-Bangladesh-110913517,5
1243,DHAKA MART,www.dhaka-mart.com,8
1244,Sadeeq Agro,sadeeqagro.com,5
1245,Monsoon Holdings Ltd,www.monsoonholdings.com,5
1246,Fortune Tech Limited,https://caremebd.com/ http://fortunetech.com.bd,8
1247,Rainforest Assets Ltd.,www.entrepreneurbangladesh.com,8
1248,SheraBangla64,www.sherabangla64.com,5
1249,M. M. C O M P U T E R.,www.mmcomputer.net,12
1250,Computer Solutions Inc.,http://www.csi.com.bd,13
1251,BrandsTag,www.brandstag.com.bd,13
1252,Reality Life Bangladesh Ltd.,www.realityeshop.com,5
1253,Amazing Soft,www.amazingsoftbd.com,14
1254,Alayva,https://alayva.com,9
1255,Bastob.com,www.bastob.com,9
1256,Dailyplus Limited,"dailyplus.store, https://www.facebook.com/dailyplus.store",15
1257,JaChai.com Ltd.,https://www.jachai.com,4
1258,Happydeal.online,www.happydeal.online,4
1259,B-Trac Solutions Ltd.,www.btraccl.com,3
1260,Dry Store BD,www.drystore.com.bd,8
1261,ELAND,https://www.eland.com.bd,11
1262,BanglaMeds Pharmacy Limited,https://www.banglameds.com.bd,5
1263,Adams Wear,www.adamsbd.com,3
1264,Crown Touch Global Ltd.,www.crowntouchglobal.com,4
1265,Udoy Bazar Dot Com,www.udoybazar.com,13
1266,Fast Bazar BD Services,www.fastbazarbd.com,9
1267,Fresh Today,www.freshtodaybd.com,4
1268,Codefix,http://codefixit.com,5
1269,ETCT,www.etct.com.bd,3
1270,Captain Holidays Ltd,www.captainholidaysbd.com,6
1271,Leading Star Industries Ltd.,www.ora11jon.com,5
1272,,www.uttarawomensstyle.com,3
1273,Comtech Technologies,www.comtech-bd.com,4
1274,Naurin's Mirror,https://naurinsmirror.com,5
1275,Bizpark Venture Ltd.,www.chalkpencil.com,6
1276,Sheraa.com.bd,www.sheraa.com.bd,4
1277,EXOTICO SUPPLY,www.exoticosupply.com,4
1278,Ongsho Limited,https://www.shop.ongsho.com,18
1279,Nvisio Solutions Limited,http://nvisio.net,11
1280,BAI ENERGY,www.baienergy.com,13
1281,EMedic Bangladesh,www.emedicbd.com,21
1282,Binate Solutions Ltd.,www.binate-solutions.com,7
1283,SARKER BAZAR Trading Corporation,www.sarkerbazar.com,3
1284,FreshMart Dot Com Dot BD,www.freshmart.com.bd,3
1285,Neofarmers Bangladesh Ltd.,https://neofarmers.com.bd,3
1286,Aska International,https://www.chinamarketbd.com,4
1287,S One Enterprise,https://soneenterprise.com,8
1288,Office Sadai,http://officesadai.com,3
1289,Samira Telecom,e-recharge.org,3
1290,Tech Solution It Ltd.,https://www.techsolutionitbd.com,8
1291,SEICO INTERNATIONAL,https://www.facebook.com/SEICO-International-1078104677,3
1292,DoyalBaba.com,www.doyalbaba.com,10
1293,Code For Host Inc Ltd.,https://www.codeforhost.com,12
1294,GOOVOLO LIMITED,www.goovolo.com,20
1295,COMPUTER SQUADRON,www.computersquadronbd.com,7
1296,Angoshova Ltd,angoshova.com,4
1297,Pathak Shamabesh,www.pathakshamabesh.com,5
1298,Prityshop bd Ltd.,www.prityshop.com,11
1299,Arwa Express,www.arwaexpress.com,3
1300,IB BAZAR PRIVATE LIMITED,www.ibbazar.com,5
1301,OFFEROX,www.offerox.com,3
1302,Spate Initiative Limited,www.spatei.com,12
1303,BetterStories Limited,https://betterstories.limited,9
1304,Autism Wing Limited,https://www.autismwing.com,4
1305,Amar MP Social Voluntary Organization,www.amarmp.com,8
1306,Khelnabazar,www.khelnabazar.com.bd,4
1307,jf collection,https://www.facebook.com/pg/jfcollection.Bangladesh/sho,4
1308,SPIDER DIGITAL VENTURES,https://www.spiderdigital.io,5
1309,Metro Solution Limited,https://www.facebook.com/metrohealthsbd,9
1310,Star IT Ltd.,https://staritltd.com,4
1311,Adyan Enterprise,https://adyanmart.com.bd,3
1312,One Mall Limited,https://onemall.com.bd/,11
1313,Dhrubosoft Limited,www.dhrubo.com.bd,5
1314,Ekhoni Dorkar,https://www.ekhonidorkar.com/,4
1315,Butterfly Matrimonial Ltd,https://www.butterflymatrimonial.com,4
1316,Organic Rondhon,www.facebook.com/OrganicRondhon,3
1317,Dream71 Bangladedesh Ltd,www.dream71.com,8
1318,Otithee Limited,otithee.com,3
1319,WOADI,www.woadi.com,10
1320,S4 Tech,https://www.s4shop.com.bd,10
1321,Afeefah Enterprise,https://www.facebook.com/afeefahent,8
1322,Roka International,www.bdsole.com,7
1323,Y2K Bd Limited.,www.khajana.co,17
1324,Mufti Tex,https://muftitex.com.bd,17
1325,Fair Skin Care,www.fairskincarebd.com,4
1326,Grandjix,www.grandjix.com,4
1327,Milky,www.milkybd.com,5
1328,Ayojok.com,www.ayojok.com,17
1329,S S TECHNOLOGIES COMPANY,www.zigorups.com,4
1330,Ezy Fintech Ltd.,www.ezyfintech.com,4
1331,MAIB INCORPORATION LTD.,http://mtc.maib-inc.com,24
1332,Taslima Marriage Media,www.taslimamarriagemedia.com,3
1333,Aspire,https://www.facebook.com/AspireITLtd,3
1334,City Water Purifier,www.citywaterpurifier.com / www.facebook.com/citywaterp,13
1335,Qcoom Limited,www.qcoom.com,3
1336,AmarBaby.com,http://amarbaby.com,12
1337,Solution Art Ltd.,https://solutionart.net,12
1338,Agromars Limited,https://agromarsbd.com,3
1339,Shotez,www.shotez.com,4
1340,Neptune Marine & Trading Limited,www.neptunebazaar.com,3
1341,Close Deals BD,www.closedealsbd.com,3
1342,YOUTH DEAL DOT NET,youthdeal.net,4
1343,Farmers Best Company Ltd.,www.farmersbestbd.com,6
1344,Paperrhyme,paperrhyme.com,4
1345,CTGSHOPPING,https://ctgshopping.com,4
1346,FURNICOM,www.furnicombd.com,4
1347,Azoric Trading,http://www.hola.com.bd,3
1348,Jetlia Travels,http://jetliatravels.com,9
1349,Bangla Shoppers,www.banglashoppers.com,4
1350,Eye 71,www.eye71.com,4
1351,zDrop Bangladesh Limited,www.zdrop.com.bd,4
1352,AusBD Bazaar Ltd.,www.ausbdbazaar.com,4
1353,MB IMPORTS,https://mbimports.com.bd,7
1354,TOGUMOGU (PVT.) LIMITED,https://togumogu.com/,6
1355,Transmei Electronic Technology (BD) Limited,www.transmeibd.com,3
1356,Innovative Technology & Engineering,https://innovative.com.bd,8
1357,GOLDEN CREATIVE LTD.,https://egclbd.com/,3
1358,LSF & Company,www.lsf.com.bd,25
1359,SN Software Inc,http://snsbd.xyz,3
1360,Zachai Ltd,zachai.com,9
1361,24tkt Ltd.,24tkt.com,15
1362,Best Food & Beverage Limited,http://bestfoods.com.bd,3
1363,Prime Deal and Bazar Limited,www.primebazar.com,3
1364,RC Property Development Ltd.,nettoponno.com,8
1365,Shebanin Platform Ltd.,www.shebanin.com,8
1366,Bengal Aquaculture Fisheries Limited,https://bengalfish.com.bd,4
1367,Chorka Automation Limited,www.chorka.com,4
1368,Excellence ICT,www.excellenceict.com,15
1369,Delivment Limited,www.delivment.com,3
1370,UGI Limited,www.ugibd.net,6
1371,Tech deal,https://www.techdeal.com.bd,4
1372,ENM BD DOTCOM,www.enmbd.com,22
1373,Deshi Trends,https://www.facebook.com/Deshi-Trends-114253953742466,3
1374,Nexio Retail Concepts Limited,https://gograbi.com,6
1375,BGD Online Limited,www.bgdonline.net,8
1376,MxN Modern Herbal Food Ltd,www.emxnshop.com,3
1377,OCTAGLORY LIMITED,www.octaglory.com,4
1378,QuickTech IT,www.quicktech-ltd.com,5
1379,IXpress Limited,www.ixpressbd.com,15
1380,Bikroy24.com,https://www.bikroy24.com,7
1381,ROZA TECH,www.woorimworld.com,6
1382,Marn Bazar,www.marnbazar.com,14
1383,Chardike Limited,www.chardike.com,5
1384,Modish.life,www.modishlife.net,14
1385,MAS SHOP BD LIMITED,www.masshopbd.biz,8
1386,Hutbaar Limited,www.hutbaar.com,8
1387,Zingo Pvt Ltd,getzingo.co,6
1388,Facets Education Consultant-FEC,www.facetseducation.com,6
1389,BitBirds Solutions,www.bitbirds.com,11
1390,SKYBZR.COM LIMITED,https://www.skybzr.com,13
1391,Amaderbazarbd.com,https://amaderbazarbd.com,6
1392,Glitters RST World Ltd.,www.rstworld.live,8
1393,JITA LTD,www.jitabazar.com,14
1394,Lynx International,www.izzagroup.com,5
1395,BABY BAZAR BD,https://babybazarbd.com/,4
1396,PAYMIX LIMITED,http://paymix.com.bd,17
1397,Www.OneStopSuperShop.Com.BD,http://www.onestopsupershop.com.bd,19
1398,Eon Foods Ltd,eonbazar.com,3
1399,My Fuel Pump Limited,https://www.myfuelpump.com/,3
1400,Women and e-commerce Limited,https://weforumbd.com/,3
1401,4M Trade International,4m-intl.com,7
1402,B-Trac FMCG Ltd.,www.banglatrac.com,7
1403,Bikroycity.com,https://bikroycity.com,6
1404,Future Sky Limited,www.futureskyltd.com,4
1405,PBS LIMITED,www.pbs.com.bd,13
1406,Cyberdyne Technology Ltd.,https://cyberdynetechnologyltd.com,8
1407,Bazar365.store Limited,https://www.bazar365.store/,3
1408,Saveup IT Limited,https://saveupbd.com/,4
1409,INOVIC BRANDS LIMITED,www.oddperson.com.bd,6
1410,Softalogy Limited,www.softalogy.com,3
1411,CHOWK Bangaldesh,https://chowk.com.bd/,3
1412,Fair Mart Limited,www.fairmart.com.bd,8
1413,Trust Fashion BD,https://trustfashion.com.bd,7
1414,NIROBNANDI DOT COM,https://nirobnandi.com,4
1415,Belaface Limited,www.belaface.be,12
1416,OUTLOOKZ,http://outlookz.com.bd,6
1417,for U,www.forubd.com,3
1418,Landen Technology,www.landen.com.bd,3
1419,E-needz Limited,www.e-needz.com,3
1420,NiDL Bangladesh Limited,www.nidlinc.com,6
1421,Trusted IT Institute,www.trusteditbd.com,6
1422,Kabir Shop BD,https://kabirshop.com.bd/,3
1423,Akasnil Limited,www.akasnil.com,20
1424,Amaira Mart,https://amairamart.com,3
1425,Surma Shop,https://www.surmashop.com,9
1426,eshopper24.com,https://www.eshopper24.com,7
1427,B71 E-Commerce Limited,https://b71bd.com/,3
1428,SAFE HOLIDAY BD,www.safeholidaybd.com,3
1429,Adib Trade Link,www.adibs.com.bd,8
1430,Salextra Limited,salextra.com.bd,3
1431,Alesha Mart Limited,www.aleshamart.com,3
1432,Impex Dhaka,https://impexdhaka.com,3
1433,Adil Mart,www.adilmart.com.bd,3
1434,Backdoor Private Ltd.,www.backdoor.com.bd,5
1435,CarryKoro Ltd,http://www.carrykoro.com/,3
1436,Kazi Technology,www.nirapatta.com.bd/,3
1437,syedbazar.com,syedbazar.com/,10
1438,Bangkok Beautyshop,http://bangkokbeautyshop.com/,3
1439,FRESH TO YOU,www.freshtoyoubd.com/,3
1440,Alaul ltd.,Alaul.com/,3
1441,Innolytic It ltd,http://storola.net/,3
1442,Bangladesh Brands. com Ltd,https://bangladeshbrands.com/,24
1443,Bdstall.com Ltd,www.bdstall.com,4
1444,Delivmart Limited,www.delivmart.com,4
1445,Green Grocery,https://greengrocery.com.bd/,8
1446,12rokom.com,12rokom.com,3
1447,Delos Online Limited,https://platinumsports.com.bd/,3
1448,RPSI Services Ltd.,https://tech-teem.com,3
1449,Adorsho praniSheba Limited,https://www.pranisheba.com.bd,3
1450,Precious Collections,https://www.preciouscollections.com.bd/,8
1451,Falguni Shop.Com Ltd.,www.falgunishop.com,3
1452,Banani Mart Limited,https://bananimart.com/,3
1453,China Bazaar,www.chinabazaar.com.bd,3
1454,Bahok Courier Limited,http://www.bahokbd.com/,4
1455,Click4Buy Limited,www.cclick4buy.com.bd,8
1456,Sowdamart(Pvt)Ltd,https://sowdamart.com/,6
1457,K cirque,http://kcirqueit.com,4
1458,Proyas,www.epicdesignandcollection.com,3
1459,MobiSheba Communications Ltd,www.mobisheba.com,3
1460,Motion View Ltd.,www.motionview.com.bd,4
1461,Chinago Ltd.,www.chinagoltd.com,36
1462,Bangla Agro,https://banglaagro.com,32
1463,TR Trade,https://livehealthybd.com/,12
1464,Nitmag.com,www.nitmag.com,3
1465,Impact Twins,www.impacttwins.com,3
1466,Netfior.com Ltd,www.netfior.com,14
1467,HEALTHWAY.COM.BD,www.healthway.com.bd,3
1468,Impel Service & Solutions Limited,www.issl.com.bd,3
1469,Techdyno BD,www.techdynobd.com,5
1470,USBD COMMERCIAL LTD.,www.littleusa.com,10
1471,deshbazzar.com,www.deshbazzar.com,3
1472,MEGAISHOP,www.megaishop.com,3
1473,Biroti.com,https://biroti.com/,7
1474,Sure Success International,https://web.facebook.com/successautos6404 / https://suresuccessint.com/,4
1475,HOVATA TECHNOLOGIES,https://www.hovata.com/,3
1476,T3 Communications Limited,www.theturtlesturn.com/,4
1477,Dorjibari,http://dorjibari.com.bd/,3
1478,FLYINGBIRD-BD.COM,https://flyingbird-bd.com/,9
1479,Piano Island Tours & Travel,http://glamianoo.com    / www.facebook.com/pianoisland.bd,12
1480,SHONDHI KARMAJIBI SOMOBAI SOMITY LTD,www.shondhibazar.com,7
1481,Dial 2 Support,https://dial2support.net,7
1482,Wezapps Limited,http://wezapps.com.bd/,3
1483,Dtod Technologies Limited,https://dtod.com.bd/,5
1484,ARTISTE COLLECTION,www.artistebd.com,3
1485,Bazar Nao Limited,www.bazarnao.com,3
1486,Satpai Limited,satpai.com,3
1487,Amplab Bangladesh,www.techmartbd.com,8
1488,Valymart,https://valymart.com/,4
1489,EBANGLA,www.e-bangla.com,3
1490,KaruKormo,https://www.karukormo.com/,7
1491,Online Goods Shop Ltd.,www.ogs.com.bd,3
1492,SelorMart,selormart.com,4
1493,Amaderhat (amaderhat.com.bd),https://www.amaderhat.com.bd,8
1494,Tasty Tibet Limited,www.tastytibet.com,3
1495,Kinmu International Limited,kinmu.com.bd,4
1496,Unimart Ltd,https://unimart.online/,4
1497,Washly BD Limited,www.washlybd.com,3
1498,Vroom Services Limited,https://www.vroom.com.bd/,6
1499,ADN DigiNet Limited,www.adndiginet.com,2
1500,Sontusti.com,www.sontusti.com,3
1501,SperoTech Limited,www.ebasket.com.bd,3
1502,Manikdi Bazar,www.manikdibazar.com,5
1503,FRESH MEAT BAZAR LTD.,www.meatbazar.com,4
1504,SERA SHOP,https://serashop.com.bd/,5
1505,Gadget & Gear Ltd,https://www.gadgetngear.com/,11
1506,KINBO Bangladesh Ltd.,www.kinbobd.com,3
1507,Azoka Limited,www.azoka.com.bd,2
1508,Pizzaburg,www.Facebook.com/pizzaburgbd,3
1509,VAST GLORY LIMITED,cropsy.com.bd,4
1510,WABMart,https://www.wabmart.com.bd,5
1511,Global Brand Pvt. Ltd,https://www.globalbrand.com.bd/,27
1512,KEZMAS Soft Limited,www.ksl.com.bd,3
1513,HELLOTASK PLATFORM LTD.,http://hellotask.app,14
1514,Nagadhat Bangladesh Limited,https://www.nagadhat.com/,4
1515,Alongkar,alongkar.com,3
1516,Nibir Dokan,https://nibirdokan.com,3
1517,LA MODE,https://lamodebd.com,11
1518,Dhaka Inside,www.dhakainside.com.bd,2
1519,Boutiqano Exclusivano Sarees,www.bexclusivano.comhttps://www.facebook.com/boutiqanoexclusivano/,3
1520,Elham Lifestyle Limited (Fashion Field),https://fashionfield.net,5
1521,OilCo Bangladesh,www.oilco.com.bd,11
1522,Drobboo Limited,www.drobboo.com,3
1523,Sky Mart Online Ltd,skymart24.com,10
1524,Hostomela,www.hostomela.com,7
1525,Anonder Bazar Limited,www.anonderbazar.com,7
1526,Shrestho.com.bd Ltd.,https://shreshtho.com/,3
1527,Zovo Team Ltd.,www.zovoteam.com,6
1528,Ana Fashion Boutique,www.paatpolly.com,10
1529,PiE The Pie Mart,https://thepiemart.com,6
1530,Tech Land,www.techlandbd.com,7
1531,Loop Freight Ltd,https://loopfreight.io,3
1532,Stylefes,stylefes.com,4
1533,CROSSPORT,www.crossport.xyz,3
1534,FORT INTERNATIONAL LIMITED,fort.com.bd/shop,4
1535,Color Ceramics Ltd.,https://colorceramics.com/,6
1536,Desktop IT,http://desktopit.net/,3
1537,shobuy.com.bd,https://shobuy.com.bd/,5
1538,Azad Communication,azadcommunications.net,5
1539,Sultan Lifestyle Limited,https://fabones.com/,3
1540,Creation Technologies Limited,https://creation-bd.com/,3
1541,Trux24,http://trux24.com/,3
1542,Romoni Services Limited,www.romoni.com.bd,4
1543,Forever tech Ltd.,trivoz.com.bd,31
1544,ebhubon Ltd.,www.ebhubon.com,3
1545,Yaati Digital,www.yaatidigital.com,9
1546,NEW DISCOVERY TOURS & LOGISTIC,www.newdiscoverybd.com,3
1547,Planet Tissue Paper and Napkin,www.planettissue.com,8
1548,,www.belaobela.com.bd,3
1549,Tazree,https://tazree.com/,3
1550,Techsoi Technologies,techsoi.com,3
1551,Cye Retail Tech Ltd.,www.cye.com.bd,8
1552,Sukhtara International Ltd.,http://sukhtaraintltd.com/,3
1553,Mimoza,www.mimoza.com.bd,13
1554,ShareTrip Ltd.,https://sharetrip.net/,4
1555,Prefeex Limited,https://pmart.com.bd/,4
1556,Jibontory Technology Limited,www.jibontory.com,12
1557,Cacao World Ltd,http://cacaoworldltd.com/,3
1558,Masco Bazar Limited,mascobazar.com,3
1559,Branding Feed,brandingfeed.com,5
1560,Theo,www.theoclothingbd.com,3
1561,Samogri.com Limited,www.samogri.com,5
1562,Adrita Agro Firm,www.freshmakerbd.com,6
1563,BONGOBABA,https://bongobaba.com/,6
1564,Transcom Foods Limited,"https://www.pizzahutbd.com,  https://kfcbd.com",3
1565,Anjan's,www.anjans.com,7
1566,Nilamhut Dotcom,https://nilamhut.com,4
